Date,Open,High,Low,Close,Adj Close,Volume
2020-10-29,984.989990,1015.000000,952.000000,984.989990,943.086853,44045
2020-10-30,992.099976,999.989990,982.000000,992.099976,949.894409,58288
2020-11-02,976.580017,1030.000000,976.580017,982.469971,940.674072,9652
2020-11-03,945.200012,998.940002,940.000000,945.200012,904.989624,124599
2020-11-04,934.000000,983.979980,925.000000,934.000000,894.266052,207562
2020-11-05,944.000000,945.000000,899.010010,944.000000,903.840637,47211
2020-11-06,975.200012,985.000000,942.969971,975.200012,933.713379,110923
2020-11-09,1090.099976,1095.000000,1010.000000,1090.099976,1043.725220,268939
2020-11-10,1100.000000,1130.000000,1095.000000,1100.000000,1053.204102,99677
2020-11-11,1095.000000,1134.900024,1060.000000,1095.000000,1048.416748,200315
2020-11-12,1064.000000,1095.000000,1059.199951,1064.000000,1018.735718,424845
2020-11-13,1070.000000,1110.000000,1060.000000,1070.000000,1024.480469,138339
2020-11-16,1100.000000,1120.099976,1090.000000,1100.000000,1053.204102,510278
2020-11-17,1085.000000,1113.000000,1070.000000,1085.000000,1038.842285,203670
2020-11-18,1119.000000,1139.000000,1095.000000,1119.000000,1071.395874,278602
2020-11-19,1109.000000,1118.000000,1100.000000,1109.000000,1061.821289,117663
2020-11-20,1105.000000,1130.000000,1101.000000,1105.000000,1057.991455,63866
